name,op_name,provider,node_index,dur,activation_size,output_size,input_type_shape,output_type_shape
gemm_token_0_MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1262,461,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
gemm_token_0_MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/Reshape_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/Reshape_kernel_time,Reshape,CPUExecutionProvider,67,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_0/attention/self/Reshape_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/transpose_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/transpose_kernel_time,Transpose,CPUExecutionProvider,68,50,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_0/attention/self/transpose_fence_after,Transpose,,,0,,,"""""",""""""
gemm_MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
gemm_MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1263,481,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
gemm_MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/Reshape_1_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/Reshape_1_kernel_time,Reshape,CPUExecutionProvider,58,7,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_0/attention/self/Reshape_1_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/transpose_1_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/transpose_1_kernel_time,Transpose,CPUExecutionProvider,59,48,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_0/attention/self/transpose_1_fence_after,Transpose,,,0,,,"""""",""""""
MatMul_With_Transpose_FusedMatMulAndScale_fence_before,FusedMatMul,,,0,,,"""""",""""""
MatMul_With_Transpose_FusedMatMulAndScale_kernel_time,FusedMatMul,CPUExecutionProvider,69,504,1572864,3145728,"[{""float"": [1, 12, 256, 64]}, {""float"": [1, 12, 256, 64]}]","[{""float"": [1, 12, 256, 256]}]"
MatMul_With_Transpose_FusedMatMulAndScale_fence_after,FusedMatMul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/add_kernel_time,Add,CPUExecutionProvider,87,158,3407872,3145728,"[{""float"": [1, 12, 256, 256]}, {""float"": [1, 1, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_0/attention/self/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/Softmax_fence_before,Softmax,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/Softmax_kernel_time,Softmax,CPUExecutionProvider,88,523,3145728,3145728,"[{""float"": [1, 12, 256, 256]}]","[{""float"": [1, 12, 256, 256]}]"
bert/encoder/layer_0/attention/self/Softmax_fence_after,Softmax,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/MatMul_1_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/MatMul_1_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1345,385,3342341,786432,"[{""float"": [1, 12, 256, 256]}, {""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_0/attention/self/MatMul_1_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/transpose_3_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/transpose_3_kernel_time,Transpose,CPUExecutionProvider,104,38,786432,786432,"[{""float"": [1, 12, 256, 64]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_0/attention/self/transpose_3_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/Reshape_3_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/self/Reshape_3_kernel_time,Reshape,CPUExecutionProvider,109,7,786448,786432,"[{""float"": [1, 256, 12, 64]}, {""int64"": [2]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/self/Reshape_3_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1346,507,786432,786432,"[{""float"": [256, 768]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/output/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/add_kernel_time,Add,CPUExecutionProvider,116,42,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/output/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/moments/mean_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,117,25,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/attention/output/LayerNorm/moments/mean_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/moments/SquaredDifference_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,118,32,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/output/LayerNorm/moments/SquaredDifference_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/moments/SquaredDifference__309_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/moments/SquaredDifference__309_kernel_time,Mul,CPUExecutionProvider,119,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/output/LayerNorm/moments/SquaredDifference__309_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/moments/variance_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,120,22,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/attention/output/LayerNorm/moments/variance_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,121,13,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/Rsqrt_fence_before,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,122,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/Rsqrt_fence_after,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/Rsqrt__311_fence_before,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/Rsqrt__311_kernel_time,Reciprocal,CPUExecutionProvider,123,8,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/Rsqrt__311_fence_after,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,124,29,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,126,30,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/sub_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,127,31,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/sub_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,125,25,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,128,22,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/attention/output/LayerNorm/batchnorm/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1347,2009,786432,3145728,"[{""float"": [256, 768]}, {""float"": [3072]}, {""int8"": [3072]}, {""float"": [3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_0/intermediate/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/Pow_fence_before,Pow,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/Pow_kernel_time,Pow,CPUExecutionProvider,135,583,3145728,3145728,"[{""float"": [256, 3072]}, {""float"": []}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_0/intermediate/dense/Pow_fence_after,Pow,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/mul_kernel_time,Mul,CPUExecutionProvider,136,135,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_0/intermediate/dense/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/add_kernel_time,Add,CPUExecutionProvider,137,190,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_0/intermediate/dense/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/mul_1_kernel_time,Mul,CPUExecutionProvider,138,152,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_0/intermediate/dense/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/Tanh_fence_before,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/Tanh_kernel_time,Tanh,CPUExecutionProvider,139,384,3145728,3145728,"[{""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_0/intermediate/dense/Tanh_fence_after,Tanh,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/add_1_kernel_time,Add,CPUExecutionProvider,140,131,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_0/intermediate/dense/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/mul_2_kernel_time,Mul,CPUExecutionProvider,141,133,3145728,3145728,"[{""float"": []}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_0/intermediate/dense/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/mul_3_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/intermediate/dense/mul_3_kernel_time,Mul,CPUExecutionProvider,142,198,6291456,3145728,"[{""float"": [256, 3072]}, {""float"": [256, 3072]}]","[{""float"": [256, 3072]}]"
bert/encoder/layer_0/intermediate/dense/mul_3_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/dense/MatMul_quant_fence_before,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/dense/MatMul_quant_kernel_time,DynamicQuantizeMatMul,CPUExecutionProvider,1348,1989,3145728,786432,"[{""float"": [256, 3072]}, {""float"": [768]}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/output/dense/MatMul_quant_fence_after,DynamicQuantizeMatMul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/output/add_kernel_time,Add,CPUExecutionProvider,149,45,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/output/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/moments/mean_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/moments/mean_kernel_time,ReduceMean,CPUExecutionProvider,150,25,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/output/LayerNorm/moments/mean_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/moments/SquaredDifference_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/moments/SquaredDifference_kernel_time,Sub,CPUExecutionProvider,151,32,787456,786432,"[{""float"": [256, 768]}, {""float"": [256, 1]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/output/LayerNorm/moments/SquaredDifference_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/moments/SquaredDifference__313_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/moments/SquaredDifference__313_kernel_time,Mul,CPUExecutionProvider,152,21,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/output/LayerNorm/moments/SquaredDifference__313_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/moments/variance_fence_before,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/moments/variance_kernel_time,ReduceMean,CPUExecutionProvider,153,23,786432,1024,"[{""float"": [256, 768]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/output/LayerNorm/moments/variance_fence_after,ReduceMean,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/add_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/add_kernel_time,Add,CPUExecutionProvider,154,13,1024,1024,"[{""float"": [256, 1]}, {""float"": []}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/output/LayerNorm/batchnorm/add_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/Rsqrt_fence_before,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/Rsqrt_kernel_time,Sqrt,CPUExecutionProvider,155,8,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/output/LayerNorm/batchnorm/Rsqrt_fence_after,Sqrt,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/Rsqrt__315_fence_before,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/Rsqrt__315_kernel_time,Reciprocal,CPUExecutionProvider,156,7,1024,1024,"[{""float"": [256, 1]}]","[{""float"": [256, 1]}]"
bert/encoder/layer_0/output/LayerNorm/batchnorm/Rsqrt__315_fence_after,Reciprocal,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/mul_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/mul_kernel_time,Mul,CPUExecutionProvider,157,29,1024,786432,"[{""float"": [256, 1]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/output/LayerNorm/batchnorm/mul_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/mul_2_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/mul_2_kernel_time,Mul,CPUExecutionProvider,159,29,787456,786432,"[{""float"": [256, 1]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/output/LayerNorm/batchnorm/mul_2_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/sub_fence_before,Sub,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/sub_kernel_time,Sub,CPUExecutionProvider,160,32,786432,786432,"[{""float"": [768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/output/LayerNorm/batchnorm/sub_fence_after,Sub,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/mul_1_fence_before,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/mul_1_kernel_time,Mul,CPUExecutionProvider,158,26,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/output/LayerNorm/batchnorm/mul_1_fence_after,Mul,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/add_1_fence_before,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/add_1_kernel_time,Add,CPUExecutionProvider,161,25,1572864,786432,"[{""float"": [256, 768]}, {""float"": [256, 768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_0/output/LayerNorm/batchnorm/add_1_fence_after,Add,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_fence_before,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_0/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,162,67,786432,196613,"[{""float"": [256, 768]}]","[{""uint8"": [256, 768]}, {""float"": []}, {""uint8"": []}]"
bert/encoder/layer_0/output/LayerNorm/batchnorm/add_1:0_QuantizeLinear_fence_after,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_1/attention/self/value/MatMul_quant_fence_before,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_1/attention/self/value/MatMul_quant_kernel_time,MatMulIntegerToFloat,CPUExecutionProvider,1268,447,196613,786432,"[{""uint8"": [256, 768]}, {""float"": []}, {""float"": [768]}, {""uint8"": []}, {""int8"": [768]}, {""float"": [768]}]","[{""float"": [256, 768]}]"
bert/encoder/layer_1/attention/self/value/MatMul_quant_fence_after,MatMulIntegerToFloat,,,0,,,"""""",""""""
bert/encoder/layer_1/attention/self/Reshape_2_fence_before,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_1/attention/self/Reshape_2_kernel_time,Reshape,CPUExecutionProvider,194,8,786464,786432,"[{""float"": [256, 768]}, {""int64"": [4]}]","[{""float"": [1, 256, 12, 64]}]"
bert/encoder/layer_1/attention/self/Reshape_2_fence_after,Reshape,,,0,,,"""""",""""""
bert/encoder/layer_1/attention/self/transpose_2_fence_before,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_1/attention/self/transpose_2_kernel_time,Transpose,CPUExecutionProvider,195,38,786432,786432,"[{""float"": [1, 256, 12, 64]}]","[{""float"": [1, 12, 256, 64]}]"
bert/encoder/layer_1/attention/self/transpose_2_fence_after,Transpose,,,0,,,"""""",""""""
bert/encoder/layer_1/attention/self/transpose_2:0_QuantizeLinear_fence_before,DynamicQuantizeLinear,,,0,,,"""""",""""""
bert/encoder/layer_1/attention/self/transpose_2:0_QuantizeLinear_kernel_time,DynamicQuantizeLinear,CPUExecutionProvider,197,71,786432,196613,"[{""float"": [1, 12, 256, 64]}]","[{""uint8"": [1, 12, 256, 64]}, {""float"": []}, {""uint8"": []}]"
